username,comment,rating,likes,create_time,userid,orderid,product_name,product_type,product_label,comment_usefulness
iman_2017,,5,0,2023-10-30T11:29:54,25577670,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
noviani043,,5,0,2023-11-23T08:00:24,868364554,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
h*****i,,5,0,2023-10-15T12:44:38,43321267,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
mulaandreini,,5,0,2023-10-17T05:02:43,19250171,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
mfarabi155,,5,0,2023-11-17T03:53:47,436181211,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
razibghani,,5,0,2023-11-16T07:55:29,60204295,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
bigonri,,5,0,2023-11-15T14:28:43,760203529,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
santiputriwicaksono,,5,0,2023-11-06T14:28:39,124383902,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
mirzami,,5,0,2023-10-12T03:57:35,71149888,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
23kaylazahra,,5,0,2023-11-13T12:00:06,740560209,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
indahmesty,,5,0,2023-10-16T07:48:15,24257617,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
iza9hbk9gv,,5,0,2023-11-13T05:19:20,543627024,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
arisongosodjie,,5,0,2023-10-28T08:11:11,144890592,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
m*****i,,5,0,2023-11-11T22:12:03,291155289,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
intan.febrianty,,5,0,2023-11-12T07:16:11,1076323972,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
dotfay03,,5,0,2023-11-10T12:20:12,837182214,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
nina.ninu,,5,0,2023-11-03T08:51:37,31108919,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
adindapuu,,5,0,2023-11-08T10:44:25,993937018,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
b*****k,,5,0,2023-09-14T10:08:58,163765749,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
camillemaskjaksel,,5,0,2023-09-12T10:09:06,251852971,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
d*****a,,5,0,2023-10-10T14:10:27,222736478,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
mulia74,,5,0,2023-09-08T10:44:09,66021555,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
vitobintang1,,5,0,2023-11-03T02:59:34,240244081,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
ahock3486,,5,0,2023-08-29T15:02:09,52421560,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
trisnaanie,,5,0,2023-11-03T09:13:23,117169206,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
nanakesya01,,5,0,2023-07-12T10:53:21,19512375,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
rizqaah_haf,,5,0,2023-07-06T01:28:07,49194187,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
atungunartigunz,,5,0,2023-07-03T00:30:40,103896737,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
idawatna,,5,0,2022-10-20T08:17:48,2602486,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
f3n1_s,,5,0,2023-02-13T11:27:11,11000370,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
isnabalweel,,5,0,2023-02-03T15:09:46,77833721,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
fitri_maisaroh,,5,0,2022-07-18T09:18:42,17268017,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
herlinaapriliani45,,5,0,2023-04-08T08:18:20,110077918,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
queenesia18,,5,0,2022-11-24T07:34:43,57112744,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
pinksyaneth,,5,0,2022-08-02T17:33:57,34553998,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
felicia12345678,,5,0,2020-07-22T10:20:02,11012996,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,tidak_berguna
siput.trust,,5,0,2023-09-08T05:49:37,263571353,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
moonsoull,,5,0,2023-10-03T02:48:07,265597809,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
m*****m,,5,0,2023-02-08T12:56:37,82317723,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
herryofficialll,,5,0,2023-10-30T04:31:30,475511247,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
sukmaanom119,,4,0,2023-07-10T15:24:00,67511201,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
heryantiwahyupratama,,5,0,2022-10-10T05:30:32,42824113,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
widya_wardoyo,,4,0,2023-07-11T12:58:52,5999339,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
elisabethsn_29,,5,0,2022-10-05T11:21:39,325816058,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
ismiindriyani_,,5,0,2023-10-10T22:58:51,159093075,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
maghfiram.labido,,5,0,2023-02-14T13:15:16,14408966,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
lipvv,,5,0,2023-07-12T06:29:36,333269525,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
j*****r,,5,0,2022-09-30T23:01:13,201221550,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
rose_2collection,,5,0,2023-10-10T10:40:07,367626981,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
zain_ardiansyah,,5,0,2023-02-26T11:39:27,73294650,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
by.numd,,5,0,2023-08-31T03:16:02,156943995,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
m*****o,,5,0,2022-07-27T11:56:48,89149322,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
wiwinsaputridaelidaeli,,3,0,2023-10-22T09:03:53,694549013,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
f*****a,,4,0,2023-07-11T06:15:45,117355621,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
fegadalie,,5,0,2023-10-15T12:08:12,266715392,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
lionelstore7,,4,0,2023-07-17T23:37:05,262687616,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
nhnurhayati,,5,0,2023-01-05T00:03:21,39082006,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
azhar.nazhi,,5,0,2023-07-08T11:00:52,154072395,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
amieamiaa,,5,0,2023-10-12T09:58:51,366059856,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
chargen,,5,0,2023-08-16T06:56:56,18818227,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
mutiagstyy_,,5,0,2023-07-20T09:10:38,312382031,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
wulandhanikusumaningrum,,5,0,2023-07-17T00:59:15,111606083,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
inuwisengsari,,5,0,2023-07-16T04:32:56,157582062,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
i*****i,,5,0,2023-07-03T05:58:35,94388718,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
irmalupita,,5,0,2020-06-12T14:41:02,33352259,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,tidak_berguna
yuna_fashion123,,4,0,2023-07-17T22:35:33,306063367,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
87anggitya,,5,0,2023-07-15T07:34:45,196572055,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
m1_4th0wu4,,5,0,2023-09-25T07:13:00,989022894,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
labelladade,,5,0,2023-05-28T02:48:43,242635678,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
waben070118,,5,0,2022-12-30T13:08:18,144077021,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
_49nnkfmau,,5,0,2023-09-19T10:34:38,491080127,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
suryakolifa,,5,0,2023-08-10T20:21:59,201530209,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
maskun017,,5,0,2023-09-15T04:13:02,354980343,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
luqshop098,,5,0,2022-11-17T08:13:13,63612063,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
adudulll,,4,0,2023-09-17T13:02:56,392444895,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
b*****a,,5,0,2023-09-13T08:29:55,283844368,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
7p79yrsqaw,,5,0,2023-09-13T09:53:21,687842825,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
jayatriono,,3,0,2023-09-20T21:04:38,696302517,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
desijuntak60,,5,0,2023-09-07T12:47:55,404264273,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
rafikurnia2004,,4,0,2023-09-12T11:02:18,37767088,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
ninanaeemaakio,,5,0,2023-04-06T13:04:14,24256906,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
ek4ecctkqw,,4,0,2023-09-11T08:01:57,1011000631,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
bayukurniawan818,,5,0,2023-08-10T21:25:33,294732403,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
rhamiina,,5,0,2023-07-11T02:23:03,326106240,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
zonialbab,,5,0,2022-09-30T06:51:09,196794859,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
suryo_saputro,,4,0,2023-09-03T10:12:12,96586780,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
chintya_d.a,,5,0,2023-08-12T13:20:21,331718935,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
e*****3,,3,0,2022-10-07T14:54:43,237596475,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
dewiidewisrimulayni,,5,0,2023-08-10T21:25:46,980345268,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
evanza13,,5,0,2022-11-23T03:36:51,22494936,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
f*****8,,5,0,2023-06-28T03:01:55,548314917,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
kerupukazizah,,5,0,2023-07-13T05:15:55,292051282,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
mifzal05,,5,0,2023-07-21T00:04:31,329802053,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
aghisnafinnurika,,5,0,2022-09-06T09:50:17,236260347,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
yategh,,5,0,2023-07-19T22:12:29,744110386,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
sevtasukm,,5,0,2023-07-15T11:50:56,433514879,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
diniyuniasari18,,5,0,2023-07-15T07:25:49,509371498,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
sanita.sianturi,,5,0,2023-07-15T03:21:59,881175410,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
erinsalsabila155,,5,0,2023-07-14T05:04:41,798506136,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
iismarlina410,,5,0,2023-07-10T15:11:17,576684824,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
novian_tri_setyo_aji,,5,0,2023-06-05T09:18:20,208636559,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
fadiafebriyolanda,,5,0,2023-07-01T11:06:16,888108104,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
imadeindra075,,5,0,2023-06-27T13:41:00,698213391,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
e08utr3f96,,5,0,2023-06-27T06:47:57,719181995,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
nursamsiskw,,4,0,2023-08-10T21:24:29,725660957,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
ayu_febriana1,,5,0,2023-06-12T08:57:07,718506343,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
putrivebiramadhani,,5,0,2023-05-19T10:02:27,320100023,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
lalasumiyati,,5,0,2023-05-09T06:08:43,18865978,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
mahdiyana812,,5,0,2023-05-05T12:49:38,992499422,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
muhammad_noor_ilham,,5,0,2023-02-15T08:02:38,368807289,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
pin38cipeng,,5,0,2023-03-17T12:53:04,481856977,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
lilisastuti663,,5,0,2022-12-06T21:59:57,721971350,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
mariyaulfah764,,5,0,2023-01-09T13:54:07,544610159,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
,,5,0,2023-04-11T13:09:28,423630029,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
ayulestarifatmo,,4,0,2023-06-30T05:04:20,535334747,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
tulasih37,,4,0,2023-06-20T09:13:49,531310587,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
m.khoirul.riski,,4,0,2022-08-26T10:38:50,227789517,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
,,4,0,2023-04-12T15:17:05,495232333,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
r66q559hii,,3,0,2023-07-11T09:08:17,952908780,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
jamal5669,,3,0,2023-02-21T11:39:36,642568571,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
1*****h,,2,0,2022-12-15T09:26:01,475818666,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
11adxh,,1,0,2023-02-02T21:02:58,475818666,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
fayzaparfume_,,5,0,2025-09-28T14:36:57,24078796,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
lusyananuryhartati,,5,0,2025-06-28T07:24:00,57001577,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
nilamsantika,,5,0,2025-07-19T23:53:23,132094844,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
ericksyaputra234,,5,0,2025-05-28T10:56:16,225348721,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
sukhem77,,5,0,2025-07-29T12:40:39,469859103,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
yulifashihah,,5,0,2025-05-07T08:36:04,303708495,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
ssri6708,,5,0,2025-07-24T00:20:13,34252235,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
witatze21,,5,0,2025-06-08T14:21:22,458630118,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
armanq57,,5,0,2025-05-29T06:41:48,487170669,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
watiida14,,5,0,2025-07-09T06:30:59,206097282,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
stefanusgonzalez,,5,0,2025-07-27T11:25:55,127019028,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
albagaz_10,,4,0,2025-07-18T15:18:59,251414644,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
agus_prayitnoo,,5,0,2025-06-30T10:59:52,254245462,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
siti_hajar2898,,5,0,2025-07-25T04:27:17,551506814,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
jfqlxb4eno,,5,0,2025-03-28T02:26:39,808976948,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
3qmgk6tu_l,,5,0,2025-08-20T22:09:10,1525807248,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
riantyhanqn,,5,0,2025-08-21T02:01:03,436370493,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
yenisurasmi67,,5,0,2025-09-03T06:25:41,329829807,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
mei3lika,,5,0,2025-09-03T12:31:05,1159080499,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
diegorafael299,,5,0,2025-09-02T09:02:40,1148626317,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
linasimanjuntak479,,5,0,2025-04-30T14:52:22,819465248,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
ridhwanhanafi495,,5,0,2025-05-02T06:53:16,844443383,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
hmiddfauzi,,5,0,2025-07-03T05:36:31,1252651888,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
evinuryanti01,,5,0,2025-07-07T04:24:13,1350978818,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
mafaselsafi,,5,0,2025-07-04T05:31:45,1065420286,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
uristiana15,,5,0,2025-07-06T02:21:15,1352384476,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
agungsulaksono104,,5,0,2025-07-06T06:44:03,670009275,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
san.san.ka,,5,0,2025-07-09T09:38:00,1173764525,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
aliefr.14,,5,0,2025-08-03T07:18:08,101962333,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
ramawatiduri842,,5,0,2025-08-03T09:03:05,1406146155,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
hasbianoranor,,5,0,2025-08-03T14:08:01,1561187530,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
pfadillah,,5,0,2025-08-06T02:46:31,111547450,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
amni080302,,5,0,2025-05-29T04:11:25,298840388,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna
naila215xk,,5,0,2025-06-26T09:41:17,1357616720,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
fathirwibawa,,5,0,2025-06-27T23:02:23,625221447,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna
