username,comment,rating,likes,create_time,userid,orderid,product_name,product_type,product_label,comment_usefulness,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,suspicion_score,fake_pred,fake_score,sentiment_val,likes_term,rating_term,trust_score
nesalesthare,,5.0,0,2024-07-06T09:45:36+00:00,115509292,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
yenidwiseptiana98,,5.0,0,2024-07-07T06:38:44+00:00,310045525,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mischa2024,,5.0,0,2024-08-12T08:40:45+00:00,116704201,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
inayzuzu,,5.0,0,2024-08-10T11:16:53+00:00,36873127,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
yayankheryani,,5.0,0,2024-07-13T10:46:09+00:00,81050186,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
hasriani_07,,5.0,0,2024-09-22T12:44:41+00:00,11766787,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ayeshatily,,5.0,0,2024-08-11T05:14:12+00:00,28141886,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
titique83,,5.0,0,2024-07-24T11:56:45+00:00,13811305,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ernawati_agha,,5.0,0,2024-05-30T20:49:50+00:00,17604379,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
qanitanature,,5.0,0,2024-04-20T07:01:01+00:00,64180500,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
makcalisdunkz,,4.0,0,2024-08-17T07:45:26+00:00,15744024,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
rosfitahariyadi,,5.0,0,2024-07-04T12:04:03+00:00,26468704,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
a*****7,,5.0,0,2024-08-09T04:53:57+00:00,280956507,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
vivielvihera,,5.0,0,2024-07-06T08:04:24+00:00,19194474,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
surya_dwi13,,5.0,0,2024-06-06T00:31:51+00:00,106572149,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
sriwatyxie,,4.0,0,2024-07-10T23:05:46+00:00,62439539,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
yulizar3081,,4.0,0,2024-07-16T22:18:58+00:00,177362532,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
viviclaudia07,,5.0,0,2024-05-21T22:53:27+00:00,158303951,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
shelma199,,5.0,0,2024-04-26T01:19:45+00:00,269713234,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
h*****3,,5.0,0,2024-06-14T16:17:47+00:00,165297253,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
leli_yanisafitri,,5.0,0,2024-06-11T03:14:53+00:00,66505473,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
zazuk12,,5.0,0,2024-09-29T05:08:10+00:00,190337291,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
latifahazarialatifahazaria,,5.0,0,2024-11-08T11:06:38+00:00,48765398,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
paisal_anggara18,,5.0,0,2024-10-28T03:29:02+00:00,329945099,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
pito_san29,,5.0,0,2024-05-08T17:06:51+00:00,315850290,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
wahayu_ramadhan33,,5.0,0,2024-05-14T09:31:52+00:00,158101274,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rizky_9984,,5.0,0,2024-06-27T03:03:28+00:00,209032478,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
i*****9,,5.0,0,2024-07-22T11:41:37+00:00,170027541,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
fif2112,,5.0,0,2024-09-05T09:56:28+00:00,238053765,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
syukur.18_212,,5.0,0,2024-06-02T12:26:11+00:00,70427527,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
wensi_paat,,4.0,0,2024-07-18T03:34:33+00:00,73996133,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
ekap82,,5.0,0,2024-06-29T09:13:54+00:00,157114910,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
42motor.sparepart,,5.0,0,2024-07-15T11:45:31+00:00,311536986,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
danielbintangpratamagoni,,5.0,0,2024-07-11T02:34:37+00:00,113764934,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ninazailaok,,5.0,0,2024-09-02T05:56:34+00:00,175436705,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
gunawansetio84,,4.0,0,2024-08-04T07:46:58+00:00,129117440,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
0838erna,,5.0,0,2024-07-02T05:37:45+00:00,325652451,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
zulfanv16,,5.0,0,2024-07-28T01:24:52+00:00,437471850,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ahmadmaliki011,,5.0,0,2025-01-18T07:27:30+00:00,221058643,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
fajerin55,,5.0,0,2024-06-19T03:30:49+00:00,342137590,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
r*****r,,5.0,0,2024-04-20T01:17:10+00:00,241265691,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
deni_husaeni,,5.0,0,2024-07-17T04:05:24+00:00,92050332,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
dinaindriya1,,4.0,0,2024-07-16T01:53:56+00:00,497193551,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
princess_indah,,5.0,0,2024-07-10T04:13:35+00:00,417566999,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
sayyidaalfa_,,5.0,0,2024-07-19T03:30:46+00:00,403395829,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
kevinsoghi,,5.0,0,2024-09-24T14:07:09+00:00,233509478,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
hendy_16,,4.0,0,2024-07-29T13:00:13+00:00,456601629,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
ipah1508,,5.0,0,2024-07-15T00:00:51+00:00,341389772,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
soorarla,,5.0,0,2024-10-07T15:42:49+00:00,404728310,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
vincenciuslarins30,,5.0,0,2024-10-11T08:28:49+00:00,514311264,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
srirazan,,5.0,0,2024-07-14T07:35:40+00:00,148453132,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
jaymdn,,5.0,0,2024-05-13T01:09:54+00:00,70480897,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
nezzjuu,,5.0,0,2024-08-06T06:45:26+00:00,380891434,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
selpiana1512,,4.0,0,2024-07-23T08:23:23+00:00,543393909,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
theresiakolo527,,5.0,0,2024-07-18T03:46:11+00:00,1072957308,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
enjum1982,,5.0,0,2024-07-15T01:46:32+00:00,965752370,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
kangleong097,,5.0,0,2024-07-17T11:26:01+00:00,1037366048,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
6yaej7fap5,,5.0,0,2024-07-24T13:32:08+00:00,1094708769,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ggdfhy,,5.0,0,2024-07-24T11:09:52+00:00,416549449,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
elfiyandi256,,5.0,0,2024-07-30T13:16:05+00:00,976218716,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
kai_san01,,5.0,0,2024-06-10T06:56:25+00:00,779146128,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
3l2wdib3ol,,5.0,0,2024-06-20T06:58:29+00:00,465883869,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
pne0n32ath,,5.0,0,2024-06-25T06:10:51+00:00,436563738,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
reza.gumilah,,5.0,0,2024-07-12T09:38:03+00:00,602043811,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
noviitasyari,,5.0,0,2024-07-12T10:37:24+00:00,98421647,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
dyahyasman555,,5.0,0,2024-07-10T10:21:19+00:00,1080038831,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ivansimbolon675,,5.0,0,2024-07-11T00:04:03+00:00,1066134045,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
melysary,,5.0,0,2024-07-11T03:10:34+00:00,825475782,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rendynj13,,5.0,0,2024-07-07T05:01:46+00:00,685990271,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
a.zaynul.r,,5.0,0,2024-08-07T11:20:24+00:00,780698401,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rahmatfatturrahman872,,5.0,0,2024-08-09T07:01:43+00:00,914764434,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
b2okf4t4ks,,5.0,0,2024-08-24T00:55:12+00:00,1265083961,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
r8tp7pq72k,,5.0,0,2024-04-18T09:06:56+00:00,676160521,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
nurhandayani918,,5.0,0,2024-07-16T07:12:53+00:00,1294836926,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
vo97wg0h4x,,5.0,0,2024-07-14T22:42:49+00:00,755426520,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
irhamubaidillah127,,5.0,0,2024-07-24T07:45:01+00:00,1150726491,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
muhammadfebriansyah828,,5.0,0,2024-05-23T12:36:06+00:00,1258443913,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
muhammadfebriansyah828,,5.0,0,2024-05-23T12:36:22+00:00,1258443913,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
hafid_03,,5.0,0,2024-05-31T10:29:16+00:00,452611062,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mydiana402,,5.0,0,2024-06-02T14:40:54+00:00,968622064,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mydiana402,,5.0,0,2024-06-02T14:40:37+00:00,968622064,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ratuuu00,,5.0,0,2024-06-02T17:53:50+00:00,821981731,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
poejakaalmurinda,,5.0,0,2024-06-06T10:14:09+00:00,1152450854,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
quinbhi08,,5.0,0,2024-07-14T06:16:56+00:00,1041902023,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
farezawardhana,,5.0,0,2024-07-12T02:19:04+00:00,677364941,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
gubvifqj25,,5.0,0,2024-07-04T14:43:24+00:00,1109527172,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
syl5s_91_q,,5.0,0,2024-06-30T07:52:33+00:00,988265225,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
lijalija577,,5.0,0,2024-07-09T15:02:25+00:00,1247109500,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rizki_batim,,5.0,0,2024-07-10T11:11:40+00:00,499474688,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
