username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
a*****6,"Fitur Terbaik:kualitas bagus
Sepadan dengan Harga:sesuai harga

Packing rapi dan terjaga, barang sampai tanpa ada kendala",5,0,1655008919,fitur terbaik kualitas bagus sepadan dengan harga sesuai harga packing rapi dan terjaga barang sampai tanpa ada kendala,fitur terbaik kualitas bagus sepadan dengan harga sesuai harga packing rapi dan terjaga barang sampai tanpa ada kendala,18,positive,0.75
wiranataardi,Kondisi barang benar2 masih bagus dan normal semua dan terpercaya,5,0,1709794024,kondisi barang benar2 masih bagus dan normal semua dan terpercaya,kondisi barang benar2 masih bagus dan normal semua dan terpercaya,10,positive,0.75
marinasetyowati,Barang ok sesuai pesanan semoga awet,4,4,1693825117,barang ok sesuai pesanan semoga awet,barang ok sesuai pesanan semoga awet,6,positive,0.75
asbullah87,"Alhamdulillah barang bagus,,, cocok untuk kerja",5,0,1725789161,alhamdulillah barang bagus cocok untuk kerja,alhamdulillah barang bagus cocok untuk kerja,6,positive,0.75
alimunajat15,"Keren abis , sesuai diskripsi , mau pesan lagi",5,0,1692069693,keren abis sesuai diskripsi mau pesan lagi,keren abis sesuai diskripsi mau pesan lagi,7,positive,0.75
hawasajid,Bagus srkali.. Suka..,5,1,1663997541,bagus srkali suka,bagus srkali suka,3,positive,0.75
hasanbirawa,"Fitur Terbaik:mantap
Sepadan dengan Harga:sangat sepadan

Pokoknya sesuai dengan harapan nggak mengecewakan. Terimakasih seller baik, semoga awet barangnya dan berkah penjualannya.",5,0,1708947121,fitur terbaik mantap sepadan dengan harga sangat sepadan pokoknya sesuai dengan harapan nggak mengecewakan terimakasih seller baik semoga awet barangnya dan berkah penjualannya,fitur terbaik mantap sepadan dengan harga sangat sepadan pokoknya sesuai dengan harapan nggak mengecewakan terimakasih seller baik semoga awet barangnya dan berkah penjualannya,23,positive,0.75
mdxk45xn79,Bonus mouse nya ga da....tpi prodak bagus...sesuai harganya...pengirimannya lama banget....,5,0,1660317128,bonus mouse nya ga da tpi prodak bagus sesuai harganya pengirimannya lama banget,bonus mouse nya ga da tpi prodak bagus sesuai harganya pengirimannya lama banget,13,positive,0.75
putry03,,5,1,1666169865,,,1,neutral,0.55
bagjagasss,"Fitur Terbaik:baik

Maaf baru kasih ulasan ny
Sukses buat toko ny
Amanah",5,0,1710029009,fitur terbaik baik maaf baru kasih ulasan ny sukses buat toko ny amanah,fitur terbaik baik maaf baru kasih ulasan ny sukses buat toko ny amanah,13,neutral,0.55
mujikuntoro,Good job 👍,5,0,1678514756,good job,good job,2,neutral,0.55
b6eom8ox80,Terbaik👍👍👍,5,0,1723821152,terbaik,terbaik,1,neutral,0.55
riziq3003,"Fitur Terbaik:baik

Ada sedikit kendala sama pengiriman jadi barang aga bermasalah dikit untung ada garansi respon penjual baik pokonya rekomendasi banget rill amanah",5,0,1678121079,fitur terbaik baik ada sedikit kendala sama pengiriman jadi barang aga bermasalah dikit untung ada garansi respon penjual baik pokonya rekomendasi banget rill amanah,fitur terbaik baik ada sedikit kendala sama pengiriman jadi barang aga bermasalah dikit untung ada garansi respon penjual baik pokonya rekomendasi banget rill amanah,24,neutral,0.55
edibayadi672,Ini kedua kali nya saya pesan bagus dan terbungkus rapi tingkat kan terus ya penjualan nya is the best,5,0,1711684759,ini kedua kali nya saya pesan bagus dan terbungkus rapi tingkat kan terus ya penjualan nya is the best,ini kedua kali nya saya pesan bagus dan terbungkus rapi tingkat kan terus ya penjualan nya is the best,19,positive,0.75
septiyono488,Sangat mantap ❤❤❤,5,1,1697501737,sangat mantap,sangat mantap,2,positive,0.75
walfiani123,Jos pokok e,5,0,1668171956,jos pokok e,jos pokok e,3,neutral,0.55
nwezcwf6t_,"Fungsi:berfungsi dg bagus
Desain:mantap
Kondisi Barang:bagus",5,0,1748248271,fungsi berfungsi dg bagus desain mantap kondisi barang bagus,fungsi berfungsi dg bagus desain mantap kondisi barang bagus,9,positive,0.75
go93_wsh8x,Fitur Terbaik:banyak kerusakan,2,0,1699837285,fitur terbaik banyak kerusakan,fitur terbaik banyak kerusakan,4,neutral,0.55
yusufdwianto,Produk sesuai harga,5,0,1692972937,produk sesuai harga,produk sesuai harga,3,positive,0.75
olehkulon,Ok mantap,5,0,1739779109,ok mantap,ok mantap,2,positive,0.75
irmamelayu09,Bgsss,5,0,1742114888,bgsss,bgsss,1,neutral,0.55
cf422yttza,,5,0,1722592077,,,1,neutral,0.55
parto30,,5,0,1657792744,,,1,neutral,0.55
siscayndrsiscayndr,"Keren banget, sesuai gambar",5,0,1702986339,keren banget sesuai gambar,keren banget sesuai gambar,4,positive,0.75
ferry32lnd,Bagus banget,5,0,1676537502,bagus banget,bagus banget,2,positive,0.75
syekhassegaff,"Fungsi:baik
Kondisi Barang:baik
Desain:terlihat keren&moderen

Pokoknya rekomen banget si admin nya ramah& bertanggung jawab😊👌👍",5,0,1717406831,fungsi baik kondisi barang baik desain terlihat keren moderen pokoknya rekomen banget si admin nya ramah bertanggung jawab,fungsi baik kondisi barang baik desain terlihat keren moderen pokoknya rekomen banget si admin nya ramah bertanggung jawab,18,positive,0.75
ctz933p2eh,suda di coba alhamdulilah bagus,5,1,1752495800,suda di coba alhamdulilah bagus,suda di coba alhamdulilah bagus,5,positive,0.75
megamahendra197,mantap,5,0,1704415916,mantap,mantap,1,positive,0.75
wirdiasnovin726,Desain:brg bagus cuman batrai tidak berfungsi dan harus lepas batrai dulu. baru bisa nyala dengan dicas,5,0,1729748123,desain brg bagus cuman batrai tidak berfungsi dan harus lepas batrai dulu baru bisa nyala dengan dicas,desain brg bagus cuman batrai tidak berfungsi dan harus lepas batrai dulu baru bisa nyala dengan dicas,17,neutral,0.55
ajisyariff0808,Bagus semoga awet kk keren,5,0,1687238127,bagus semoga awet kk keren,bagus semoga awet kk keren,5,positive,0.75
alikazmya,"Alhamdulillah... Laptop sudah sy terima.
Terima kasih. Sangat puas 👍🙏",5,0,1705832780,alhamdulillah laptop sudah sy terima terima kasih sangat puas,alhamdulillah laptop sudah sy terima terima kasih sangat puas,9,positive,0.75
rinaldi081191,Mantap,5,0,1657294433,mantap,mantap,1,positive,0.75
lamalima,Mantap,5,0,1728512878,mantap,mantap,1,positive,0.75
f*****5,"Alhmdulillah laptopnya sudah nyampe dengan selamat... Murmer, bagus, moga awet... Berkah dan sukses buat kk seller Aamin... Terimakasih kk seller dan Shopee.",5,0,1674876122,alhmdulillah laptopnya sudah nyampe dengan selamat murmer bagus moga awet berkah dan sukses buat kk seller aamin terimakasih kk seller dan shopee,alhmdulillah laptopnya sudah nyampe dengan selamat murmer bagus moga awet berkah dan sukses buat kk seller aamin terimakasih kk seller dan shopee,22,positive,0.75
mamihayuyanti,Allhamdullillah bagus,5,0,1707285695,allhamdullillah bagus,allhamdullillah bagus,2,positive,0.75
664ki7xqjc,"Fitur Terbaik:Ok

Sangat Puas....
Pengiriman Express.
Terimakasih",5,0,1683283657,fitur terbaik ok sangat puas pengiriman express terimakasih,fitur terbaik ok sangat puas pengiriman express terimakasih,8,positive,0.75
samhari0708,Mantap betul semoga awet,5,0,1675229110,mantap betul semoga awet,mantap betul semoga awet,4,positive,0.75
rjf_ypwyli,"Fitur Terbaik:mantap

sesuai lah",5,0,1713010590,fitur terbaik mantap sesuai lah,fitur terbaik mantap sesuai lah,5,positive,0.75
,Mantap sekali bisa request juga untuk merk amanah luar biasa lah pokoknya,5,0,1736926100,mantap sekali bisa request juga untuk merk amanah luar biasa lah pokoknya,mantap sekali bisa request juga untuk merk amanah luar biasa lah pokoknya,12,positive,0.75
anggiapriasoraya,Alhamdulillah paket sudah sampai hanya saja mohon penjual dapat membalas chat dan pengemasan jangan lama sekali makasih ,5,1,1695137040,alhamdulillah paket sudah sampai hanya saja mohon penjual dapat membalas chat dan pengemasan jangan lama sekali makasih,alhamdulillah paket sudah sampai hanya saja mohon penjual dapat membalas chat dan pengemasan jangan lama sekali makasih,17,negative,0.75
a*****t,semoga awet 😊,5,0,1739968496,semoga awet,semoga awet,2,neutral,0.55
pitriharyani5,"Sepadan dengan Harga:iya sepadan

Sementara pemakaian bagus, tapi cepat panas jika untuk buka YouTube.. mudah-mudahan awet tidak ada masalah.. 
Terimakasih seller",5,0,1687866510,sepadan dengan harga iya sepadan sementara pemakaian bagus tapi cepat panas jika untuk buka youtube mudah mudahan awet tidak ada masalah terimakasih seller,sepadan dengan harga iya sepadan sementara pemakaian bagus tapi cepat panas jika untuk buka youtube mudah mudahan awet tidak ada masalah terimakasih seller,23,positive,0.75
dasep1982,Fitur Terbaik:ok,5,0,1665477363,fitur terbaik ok,fitur terbaik ok,3,neutral,0.55
vvcdlfkc1z,,5,0,1756143342,,,1,neutral,0.55
gilmotaccpakghilankteha,"Fungsi:baik
Desain:ok
Kondisi Barang:sip

mantaf",5,0,1733844331,fungsi baik desain ok kondisi barang sip mantaf,fungsi baik desain ok kondisi barang sip mantaf,8,neutral,0.55
achechesar,Baik,5,0,1709462713,baik,baik,1,neutral,0.55
pioneer.hijab2022,Ada garis tengah di layar nya ya ka,4,0,1725520342,ada garis tengah di layar nya ya ka,ada garis tengah di layar nya ya ka,8,neutral,0.55
gajfarm,Ok,5,0,1660957751,ok,ok,1,neutral,0.55
trinap03,Mantan barangnya,5,0,1676476526,mantan barangnya,mantan barangnya,2,neutral,0.55
,Produk bagus! Dapat bonus softcase toshiba!!!tq seller!!!,5,1,1594453913,produk bagus dapat bonus softcase toshiba tq seller,produk bagus dapat bonus softcase toshiba tq seller,8,positive,0.75
d1yn7f7tp_,"Fitur Terbaik:sering patah"" buat ngerjain wisuda",5,0,1679900288,fitur terbaik sering patah buat ngerjain wisuda,fitur terbaik sering patah buat ngerjain wisuda,7,neutral,0.55
gunawansiswantoro743,Sepadan dengan Harga:beng oke gan.,5,0,1705039259,sepadan dengan harga beng oke gan,sepadan dengan harga beng oke gan,6,neutral,0.55
sofwatun_nida28,Alhamdulillah brangnya bagus,5,0,1727183337,alhamdulillah brangnya bagus,alhamdulillah brangnya bagus,3,positive,0.75
rahmayanti600,"Fungsi:bekerja dengan baik
Desain:keren
Kondisi Barang:bagus",5,0,1742214037,fungsi bekerja dengan baik desain keren kondisi barang bagus,fungsi bekerja dengan baik desain keren kondisi barang bagus,9,positive,0.75
maryeni16,"Fungsi:baik
Desain:bagus
Kondisi Barang:masih dalam uji coba

Mohon di garansi ya",5,0,1744671140,fungsi baik desain bagus kondisi barang masih dalam uji coba mohon di garansi ya,fungsi baik desain bagus kondisi barang masih dalam uji coba mohon di garansi ya,14,positive,0.75
w*****h,"Sepadan dengan Harga:iya betul juga
Fitur Terbaik:ok

Tadinya pesanan saya Toshiba yang datang Acer bingung saya 
Tapi nggak pp lah  .... mudah-mudahan lain kali tidak terulang lagi",5,0,1693228213,sepadan dengan harga iya betul juga fitur terbaik ok tadinya pesanan saya toshiba yang datang acer bingung saya tapi nggak pp lah mudah mudahan lain kali tidak terulang lagi,sepadan dengan harga iya betul juga fitur terbaik ok tadinya pesanan saya toshiba yang datang acer bingung saya tapi nggak pp lah mudah mudahan lain kali tidak terulang lagi,29,negative,0.75
syamsi_fuad.,"Barang dateng sesuai harga bagus lumayan , sayang mos nya sekali pake langsung rusak",5,0,1728360330,barang dateng sesuai harga bagus lumayan sayang mos nya sekali pake langsung rusak,barang dateng sesuai harga bagus lumayan sayang mos nya sekali pake langsung rusak,13,positive,0.75
halakani,💯👌 kreren,5,0,1675375935,kreren,kreren,1,neutral,0.55
oksenbenu79,"Fungsi:Bekerja dengan baik
Kondisi Barang:Dalam Keadaan mulus",5,0,1728998927,fungsi bekerja dengan baik kondisi barang dalam keadaan mulus,fungsi bekerja dengan baik kondisi barang dalam keadaan mulus,9,neutral,0.55
z_0elr5h3l,"Kondisi Barang:65/70

WD emang udah di stel ke WD 11, tapi di layar banyak bnget bintik putih nya,",3,0,1717841798,kondisi barang 65 70 wd emang udah di stel ke wd 11 tapi di layar banyak bnget bintik putih nya,kondisi barang 65 70 wd emang udah di stel ke wd 11 tapi di layar banyak bnget bintik putih nya,20,neutral,0.55
p*****4,"Baterai kalw dicas GK penuh""
Wifinya juga GK bisa udah distel pun juga GK bisa nyesel bnget jadinya mana mahal lagi",1,6,1743696328,baterai kalw dicas gk penuh wifinya juga gk bisa udah distel pun juga gk bisa nyesel bnget jadinya mana mahal lagi,baterai kalw dicas gk penuh wifinya juga gk bisa udah distel pun juga gk bisa nyesel bnget jadinya mana mahal lagi,21,neutral,0.55
didit60,Fitur Terbaik:lumayan bagus,5,0,1715247551,fitur terbaik lumayan bagus,fitur terbaik lumayan bagus,4,positive,0.75
dhila1504,,4,0,1697474449,,,1,neutral,0.55
uriff80,Barang sesuai dengan harga. Kualitas masih bagus mantap pokoknya trimakasih,4,0,1709126158,barang sesuai dengan harga kualitas masih bagus mantap pokoknya trimakasih,barang sesuai dengan harga kualitas masih bagus mantap pokoknya trimakasih,10,positive,0.75
damsolonely,"Kondisi Barang:mantap

Mantap man",5,0,1739088746,kondisi barang mantap mantap man,kondisi barang mantap mantap man,5,positive,0.75
matrojih_24,Blm di coba mudah2an bagus,5,0,1697215118,blm di coba mudah2an bagus,blm di coba mudah2an bagus,5,positive,0.75
,Sepadan dengan Harga:barang realpict terima kasih,5,0,1682630475,sepadan dengan harga barang realpict terima kasih,sepadan dengan harga barang realpict terima kasih,7,neutral,0.55
alstore.smmcom,Mantap,5,0,1712249710,mantap,mantap,1,positive,0.75
chimah10,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan

Keren... Semoga awet",5,0,1682307526,fitur terbaik bagus sepadan dengan harga sepadan keren semoga awet,fitur terbaik bagus sepadan dengan harga sepadan keren semoga awet,10,positive,0.75
edyrizal650,Lumayan buat kerjamah,5,0,1724836257,lumayan buat kerjamah,lumayan buat kerjamah,3,neutral,0.55
sylviaaoctaviani,"Alhamdulillah paket nyampe dengan aman .
Semoga lancar",5,0,1703841584,alhamdulillah paket nyampe dengan aman semoga lancar,alhamdulillah paket nyampe dengan aman semoga lancar,7,neutral,0.55
tutikurniati15,Alhamdulillah barang nya bagus dan seller nya sangat baik..,5,9,1697508223,alhamdulillah barang nya bagus dan seller nya sangat baik,alhamdulillah barang nya bagus dan seller nya sangat baik,9,positive,0.75
edibayadi672,Alhamdulillah paket datang dengan selamat barang nya bagus walaupun seken makasih ya seler,4,0,1711166291,alhamdulillah paket datang dengan selamat barang nya bagus walaupun seken makasih ya seler,alhamdulillah paket datang dengan selamat barang nya bagus walaupun seken makasih ya seler,13,positive,0.75
3xjjd092ti,"Fungsi:tak ada kendala semua berfungsi dengan baik
Desain:kokoh
Kondisi Barang:sangat bagus untuk ukuran seken

Buat yg lain jangan ragu belaja di toko ini packing super tebal penjual amanah, pertahankan  terus agar pelanggan makin banyak ,makasih",5,0,1754834408,fungsi tak ada kendala semua berfungsi dengan baik desain kokoh kondisi barang sangat bagus untuk ukuran seken buat yg lain jangan ragu belaja di toko ini packing super tebal penjual amanah pertahankan terus agar pelanggan makin banyak makasih,fungsi tak ada kendala semua berfungsi dengan baik desain kokoh kondisi barang sangat bagus untuk ukuran seken buat yg lain jangan ragu belaja di toko ini packing super tebal penjual amanah pertahankan terus agar pelanggan makin banyak makasih,38,positive,0.75
belanjaonline22019,Pengiriman cepat barang sudah diterima kualitas baik tapi agak kecewa suaranya ngga keluar mati total.. gimana nih,3,2,1664501932,pengiriman cepat barang sudah diterima kualitas baik tapi agak kecewa suaranya ngga keluar mati total gimana nih,pengiriman cepat barang sudah diterima kualitas baik tapi agak kecewa suaranya ngga keluar mati total gimana nih,17,positive,0.75
mulajanang,,5,0,1713156602,,,1,neutral,0.55
ambt5ccx3w,"Fungsi:kurang berpungsi dgn baik
Desain:ok
Kondisi Barang:ok",3,0,1746421391,fungsi kurang berpungsi dgn baik desain ok kondisi barang ok,fungsi kurang berpungsi dgn baik desain ok kondisi barang ok,10,negative,0.75
hiduptapimati,Alhamdulila barang sampe dengan selamat parking rapi..semoga awet,5,0,1663586586,alhamdulila barang sampe dengan selamat parking rapi semoga awet,alhamdulila barang sampe dengan selamat parking rapi semoga awet,9,positive,0.75
imamsaddamin,"Fungsi:Alhamdulillah msih di operasikan
Desain:bagus
Kondisi Barang:lumayan msih bagus.

Minus batreinya sudah kurang baik atau gk tahan alias suap mungkin, dan juga adaptor charger nya tidak di sertai.
Namun msih bisa di maklumi sebab hrga dan kualitas yg jdi pertimbangan",3,0,1747909689,fungsi alhamdulillah msih di operasikan desain bagus kondisi barang lumayan msih bagus minus batreinya sudah kurang baik atau gk tahan alias suap mungkin dan juga adaptor charger nya tidak di sertai namun msih bisa di maklumi sebab hrga dan kualitas yg jdi pertimbangan,fungsi alhamdulillah msih di operasikan desain bagus kondisi barang lumayan msih bagus minus batreinya sudah kurang baik atau gk tahan alias suap mungkin dan juga adaptor charger nya tidak di sertai namun msih bisa di maklumi sebab hrga dan kualitas yg jdi pertimbangan,43,negative,0.75
k*****g,"Fitur Terbaik:barang ok
Sepadan dengan Harga:ok

sesuai harga produk",5,0,1665190833,fitur terbaik barang ok sepadan dengan harga ok sesuai harga produk,fitur terbaik barang ok sepadan dengan harga ok sesuai harga produk,11,positive,0.75
basarrudin0212,,5,0,1747976938,,,1,neutral,0.55
widyzerocool,"Sepadan dengan Harga:bagus , lumayan sesuai harga

Agak penasaran kok ada uang kembali ya kak ??",4,0,1673666380,sepadan dengan harga bagus lumayan sesuai harga agak penasaran kok ada uang kembali ya kak,sepadan dengan harga bagus lumayan sesuai harga agak penasaran kok ada uang kembali ya kak,15,positive,0.75
kiannantakerlin,"Top laptop nya,,tapi belum tau kdepanya",5,0,1677313422,top laptop nya tapi belum tau kdepanya,top laptop nya tapi belum tau kdepanya,7,neutral,0.55
r*****r,"Fitur Terbaik:Touchpad error dan batrai drop
Sepadan dengan Harga:Ok

Oke sih, tapi saya touchpad nya eror. Harapan sebelum saya klik pesanan diterima dan penilaian udah ada solusi, Udah minta solusi tapi respon lama padahal online. Lainnya oke lah sesuai harga.batrai drop juga.!!!",2,12,1708604026,fitur terbaik touchpad error dan batrai drop sepadan dengan harga ok oke sih tapi saya touchpad nya eror harapan sebelum saya klik pesanan diterima dan penilaian udah ada solusi udah minta solusi tapi respon lama padahal online lainnya oke lah sesuai harga batrai drop juga,fitur terbaik touchpad error dan batrai drop sepadan dengan harga ok oke sih tapi saya touchpad nya eror harapan sebelum saya klik pesanan diterima dan penilaian udah ada solusi udah minta solusi tapi respon lama padahal online lainnya oke lah sesuai harga batrai drop juga,45,neutral,0.55
arifindalali322,"Fungsi:berfungsi dgn naik
Kondisi Barang:cocok sesuai pesanan",5,0,1739458435,fungsi berfungsi dgn naik kondisi barang cocok sesuai pesanan,fungsi berfungsi dgn naik kondisi barang cocok sesuai pesanan,9,positive,0.75
yohanaandelo,"Kondisi Barang:tergores sedikit
Permukaan:ada sedikit yg tergores

Walaupun keliatannya seperti bekasan tapi okelah sesuai dgn harganya,terimakasih semoga berfungsi dgn baik dan selalu awet untuk di pakai",5,0,1714452287,kondisi barang tergores sedikit permukaan ada sedikit yg tergores walaupun keliatannya seperti bekasan tapi okelah sesuai dgn harganya terimakasih semoga berfungsi dgn baik dan selalu awet untuk di pakai,kondisi barang tergores sedikit permukaan ada sedikit yg tergores walaupun keliatannya seperti bekasan tapi okelah sesuai dgn harganya terimakasih semoga berfungsi dgn baik dan selalu awet untuk di pakai,29,positive,0.75
oscaraldevarosyailendra,"Fungsi:berfungsi dengan baik
Desain:ok
Kondisi Barang:bagus

Pengiriman cepat kondisi barang lumayan bagus ya namanya second jgn berharap lebih dengan harga sekian. Mudah mudahan awet dipakai nya. Keren pokonya",5,0,1755088471,fungsi berfungsi dengan baik desain ok kondisi barang bagus pengiriman cepat kondisi barang lumayan bagus ya namanya second jgn berharap lebih dengan harga sekian mudah mudahan awet dipakai nya keren pokonya,fungsi berfungsi dengan baik desain ok kondisi barang bagus pengiriman cepat kondisi barang lumayan bagus ya namanya second jgn berharap lebih dengan harga sekian mudah mudahan awet dipakai nya keren pokonya,31,positive,0.75
amagun990,"Fungsi:hidup
Kondisi Barang:baik
Desain:coba dl

Merk dan modelnya gak cocok dg yg ditampilkan",1,1,1733699638,fungsi hidup kondisi barang baik desain coba dl merk dan modelnya gak cocok dg yg ditampilkan,fungsi hidup kondisi barang baik desain coba dl merk dan modelnya gak cocok dg yg ditampilkan,16,positive,0.75
tgkfahry,"Fungsi:bagus
Desain:tebal dan jadul
Kondisi Barang:ok

nyaris ditolak pelanggan karena bentuknya jadul bangat walaupun kondisinya lumayan masih bgus",3,0,1737268501,fungsi bagus desain tebal dan jadul kondisi barang ok nyaris ditolak pelanggan karena bentuknya jadul bangat walaupun kondisinya lumayan masih bgus,fungsi bagus desain tebal dan jadul kondisi barang ok nyaris ditolak pelanggan karena bentuknya jadul bangat walaupun kondisinya lumayan masih bgus,21,positive,0.75
atih_hijab,"Sepadan dengan Harga:ya
Fitur Terbaik:ya

barang ok, pengemasan ok,trimakasih seller lancar &  berkah trs  usahanya🙏😊",4,0,1703063952,sepadan dengan harga ya fitur terbaik ya barang ok pengemasan ok trimakasih seller lancar berkah trs usahanya,sepadan dengan harga ya fitur terbaik ya barang ok pengemasan ok trimakasih seller lancar berkah trs usahanya,17,neutral,0.55
muhammadhasanevanda,"Fungsi:beroperasi dng baik
Kondisi Barang:Alhamdulillah mulus dan lumayan bagus
Desain:oke bagus",4,0,1717656631,fungsi beroperasi dng baik kondisi barang alhamdulillah mulus dan lumayan bagus desain oke bagus,fungsi beroperasi dng baik kondisi barang alhamdulillah mulus dan lumayan bagus desain oke bagus,14,positive,0.75
keziaasitumorang,"Fungsi:beroperasi dengan baik
Kondisi Barang:datang dalam keadaan mulis Dan peckingannya bagus
Desain:sesuai dengan harga",4,0,1727009029,fungsi beroperasi dengan baik kondisi barang datang dalam keadaan mulis dan peckingannya bagus desain sesuai dengan harga,fungsi beroperasi dengan baik kondisi barang datang dalam keadaan mulis dan peckingannya bagus desain sesuai dengan harga,17,positive,0.75
rizky.arifin,"Sesuai harga standar
Pengiriman pilih kurirnya yg lain bos banyak pilihan kurir nya n akhirnya bisa 10 harian baru sampai untung saya jemput ke gudangnya",3,0,1665630437,sesuai harga standar pengiriman pilih kurirnya yg lain bos banyak pilihan kurir nya n akhirnya bisa 10 harian baru sampai untung saya jemput ke gudangnya,sesuai harga standar pengiriman pilih kurirnya yg lain bos banyak pilihan kurir nya n akhirnya bisa 10 harian baru sampai untung saya jemput ke gudangnya,25,positive,0.75
ikesutrachanel,Pkok kecewa beli di tokoh ini baterai bocor gak tahan lama sanga2t kecewa di tokoh ini Internal 16 GB GK bisa nympan apa2 Ndak biasa nxan HDD biasa nxan 256atau500  ini 16gb gmna2 mau nympan apa2 dalam..,1,0,1760351548,pkok kecewa beli di tokoh ini baterai bocor gak tahan lama sanga2t kecewa di tokoh ini internal 16 gb gk bisa nympan apa2 ndak biasa nxan hdd biasa nxan 256atau500 ini 16gb gmna2 mau nympan apa2 dalam,pkok kecewa beli di tokoh ini baterai bocor gak tahan lama sanga2t kecewa di tokoh ini internal 16 gb gk bisa nympan apa2 ndak biasa nxan hdd biasa nxan 256atau500 ini 16gb gmna2 mau nympan apa2 dalam,37,negative,0.75
lianuraeni992,,3,0,1728369431,,,1,neutral,0.55
nanda_gunawan27,Laptop ok cuma batre cepat habis di cas full gak nyampe satu jam udah habis setelah dua hari pemakaian di cas jadi gak masuk,2,1,1688666134,laptop ok cuma batre cepat habis di cas full gak nyampe satu jam udah habis setelah dua hari pemakaian di cas jadi gak masuk,laptop ok cuma batre cepat habis di cas full gak nyampe satu jam udah habis setelah dua hari pemakaian di cas jadi gak masuk,24,positive,0.75
totokferianto,"Fungsi:untuk sekarang bagus semoga awet lama
Desain:bagus

Saya pesan yang ada kameranya yg datang malah gak ada kamera,, saya mau retur bagaimana caranya ",2,0,1724063166,fungsi untuk sekarang bagus semoga awet lama desain bagus saya pesan yang ada kameranya yg datang malah gak ada kamera saya mau retur bagaimana caranya,fungsi untuk sekarang bagus semoga awet lama desain bagus saya pesan yang ada kameranya yg datang malah gak ada kamera saya mau retur bagaimana caranya,25,neutral,0.55
f*****1,Fungsi:belum di coba,4,0,1747457025,fungsi belum di coba,fungsi belum di coba,4,neutral,0.55
yussuf10,"Sepadan dengan Harga:3
Fitur Terbaik:5

Sayangnya gak ad tasnya,yh untuk paking aman
Casan Parah gak mau isi ulang daya rupanya bukan kabel casan buat laptop,untung gue punya casan laptop cadangan jadi bisa di pakai,kirain erorr",3,4,1690518868,sepadan dengan harga 3 fitur terbaik 5 sayangnya gak ad tasnya yh untuk paking aman casan parah gak mau isi ulang daya rupanya bukan kabel casan buat laptop untung gue punya casan laptop cadangan jadi bisa di pakai kirain erorr,sepadan dengan harga 3 fitur terbaik 5 sayangnya gak ad tasnya yh untuk paking aman casan parah gak mau isi ulang daya rupanya bukan kabel casan buat laptop untung gue punya casan laptop cadangan jadi bisa di pakai kirain erorr,40,neutral,0.55
tz4gt1cpu_,Lettopnya bagus anak saya senang,5,0,1683277955,lettopnya bagus anak saya senang,lettopnya bagus anak saya senang,5,positive,0.75
koesnoe.sh.mh,"Fitur Terbaik:no
Sepadan dengan Harga:ok

Minus ternyata, saya ajukan pengembalian nggak ad respon",3,1,1664501944,fitur terbaik no sepadan dengan harga ok minus ternyata saya ajukan pengembalian nggak ad respon,fitur terbaik no sepadan dengan harga ok minus ternyata saya ajukan pengembalian nggak ad respon,15,neutral,0.55
rsugandi17,Yg datang merkn lenovo,4,0,1676225225,yg datang merkn lenovo,yg datang merkn lenovo,4,neutral,0.55
oalqizytc,"Sepadan dengan Harga:sangat Bagus, recommended",5,0,1681224912,sepadan dengan harga sangat bagus recommended,sepadan dengan harga sangat bagus recommended,6,positive,0.75
aflengtg,Sepadan dengan Harga:tapi batre nya cepat habis,3,0,1692868223,sepadan dengan harga tapi batre nya cepat habis,sepadan dengan harga tapi batre nya cepat habis,8,positive,0.75
yogiepradana,"Fitur Terbaik:lumayan
Sepadan dengan Harga:pas

Packing oke..
Laptopnya oke..
Batre boros gpp,karena second oke oke aja..
Paling kalo bisa apliksinya di instal dulu semua yang ada file..",3,0,1677260312,fitur terbaik lumayan sepadan dengan harga pas packing oke laptopnya oke batre boros gpp karena second oke oke aja paling kalo bisa apliksinya di instal dulu semua yang ada file,fitur terbaik lumayan sepadan dengan harga pas packing oke laptopnya oke batre boros gpp karena second oke oke aja paling kalo bisa apliksinya di instal dulu semua yang ada file,30,neutral,0.55
maidasafirah,Bagus barang nya,5,0,1731285687,bagus barang nya,bagus barang nya,3,positive,0.75
turdianto87,Fitur Terbaik:belum d coba,4,2,1686744715,fitur terbaik belum d coba,fitur terbaik belum d coba,5,neutral,0.55
putri2699,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Semua ok hanya saja baterai nya cpet habis.",4,0,1705223825,fitur terbaik baik sepadan dengan harga sepadan semua ok hanya saja baterai nya cpet habis,fitur terbaik baik sepadan dengan harga sepadan semua ok hanya saja baterai nya cpet habis,15,neutral,0.55
babochang,Yaa sangat cocok dan sepadam dengan harganya.. Saya sangat puas dengan kondisi barang yg datang,4,0,1688224322,yaa sangat cocok dan sepadam dengan harganya saya sangat puas dengan kondisi barang yg datang,yaa sangat cocok dan sepadam dengan harganya saya sangat puas dengan kondisi barang yg datang,15,positive,0.75
